source,target,wight
11005,11268,1.0
11005,10512,3.042903097250923
11005,10347,4.188539082916955
11005,10669,8.32250378576479
11005,11091,15.214515486254616
11005,10019,1.0
11005,11184,1.0
11005,12365,5.872202195147034
11005,13375,1.0
10425,10527,9.59765385234422
10425,10115,9.827041917978468
10425,10115,9.827041917978468
11434,10415,15.700328159671164
11434,10115,16.293167593312923
11434,10347,15.75633729158136
11434,10545,11.540595721692306
11434,11208,8.378915848902157
11434,13375,1.0
11434,10018,18.521694664415904
12466,10126,1.0
12466,10035,9.200874124564724
12466,10115,1.9687480773953943
12466,13216,1.0
12466,10018,1.0
12466,10545,2.5565499628245685
12466,11208,5.568460463897045
12466,11689,4.753826885415283
12466,12493,1.0
12466,10019,1.0
12466,10109,10.886621079036345
13405,12076,1.0
13405,12403,1.0
10683,10115,11.934900940733288
10683,10615,13.15587028960544
10683,10448,14.301938838683883
10683,10764,15.348515337873012
10683,10019,1.0
10683,11276,2.5649458802128855
10683,12530,3.952847075210474
11415,11184,1.0
12864,13059,1.0
12864,10115,6.745406256199319
12864,11332,6.434894520877868
12864,12184,8.143879346968546
10057,10115,11.739345417674985
10966,11728,1.0
10966,10109,6.085806194501846
10966,10115,11.739345417674985
11198,11689,1.0
10046,10724,5.661385170722978
10046,10018,1.0
10046,10545,2.8583097523751473
10046,11091,3.4020690871988584
10046,11015,1.0
10046,12055,2.7524094128159016
12121,11583,12.508145976752497
12121,10018,10.532801505301286
12121,11208,13.897535958414064
12121,10019,1.0
12121,13038,1.0
12121,12041,6.509445549041192
11507,11838,9.811468853477788
11507,10115,11.849576431500306
11507,10018,11.113016798649541
11507,10527,6.075813074140365
11507,13375,1.0
11507,11276,4.456565178215864
10018,13258,1.0
10018,10018,100.0
10018,10347,17.013926184468016
10018,13280,4.767312946227962
10018,13038,1.0
10018,12327,1.0
10018,13375,1.0
10536,12611,1.0
10536,10358,19.402985074626866
10536,13059,1.0
10536,12524,4.9875466805381645
10536,12601,1.0
13084,12524,1.0
13084,10019,1.0
13084,10115,1.0
13084,11184,1.0
10292,10545,14.113496640665685
10292,10109,5.63436169819011
10292,10115,8.151391459392224
13409,10347,1.0
13409,10526,1.0
10384,10448,6.9026280546881855
10350,10347,5.735393346764043
11837,10545,1.0
11837,10018,1.0
11837,10019,1.0
11837,11208,1.0
11837,10161,1.0
13199,11184,1.0
10580,10545,14.611900125320155
10580,12566,10.437071518085823
13065,11728,1.0
12980,10527,1.0
12980,10019,1.0
12980,10545,1.0
12980,12524,1.0
13042,10998,1.0
13042,10115,14.843120879858803
13042,13375,1.0
11699,11276,1.848684666616339
11699,10115,4.9154739982020965
11699,13375,1.0
12399,11715,1.0
12399,10115,13.343624904102908
12399,10347,18.249909877210786
12399,10527,7.819290527140304
12399,13038,1.0
12399,12416,1.0
12399,12327,1.0
12399,11276,8.603090020146064
11305,12524,9.338592095470355
13361,10545,1.0
13361,11208,1.0
13362,10545,1.0
13152,11184,1.0
13152,10115,1.0
10271,10018,18.499891602515213
10271,12566,4.802921064280741
10271,10526,8.31890330807703
10271,12530,8.57492925712544
11130,10545,1.0
11130,10035,1.0
13089,12843,1.0
13089,10126,1.0
13089,11253,1.0
13089,10707,1.0
13089,10570,1.0
13089,12536,1.0
13089,10115,1.0
13089,12681,1.0
13089,10968,1.0
13089,10858,1.0
13089,10545,1.0
13089,10347,1.0
13089,13409,1.0
13089,11053,1.0
13089,12446,1.0
13089,11130,1.0
13089,12664,1.0
13089,10109,1.0
13089,11146,1.0
13089,11603,1.0
12682,12282,1.0
12587,10035,1.0
12587,10095,1.0
10960,10115,8.569679835600635
10960,12865,4.68292905790847
10960,10018,8.929995329613662
10960,12530,3.3113308926626095
10960,10527,9.764582085806337
10960,10019,1.0
10960,11332,4.087595596566438
10960,12041,6.622661785325219
10960,13375,1.0
10960,13038,1.0
11870,10527,7.476671794188403
11870,10115,3.6454130828824463
11870,10115,3.6454130828824463
11746,10545,1.0
11746,13216,1.0
11746,11184,1.0
10603,11276,7.792865001991968
10603,10115,5.180118867824779
10603,11880,4.003203845127178
10603,10018,6.477502756312957
10603,13015,1.0
10603,10019,1.0
10603,11276,7.792865001991968
10767,10545,13.485912997977964
10767,10347,13.809204416652687
10767,10526,14.598929061844595
10767,10115,7.788924235620123
10767,12493,1.0
12491,12524,6.537204504606134
11531,11276,6.882472016116853
11531,10018,17.16232660642066
11531,10115,12.199885626608374
11531,12700,1.0
11911,10019,1.0
11911,10526,6.642111641550715
11174,10719,1.0
11174,10115,1.0
11174,13206,1.0
11174,10905,1.0
11174,10347,1.0
11174,10545,1.0
11174,10526,1.0
11174,11640,1.0
11174,11208,1.0
11174,10019,1.0
11174,10448,1.0
11174,11990,1.0
11174,10881,1.0
11174,11101,1.0
11174,11398,1.0
11174,11771,1.0
12923,10415,17.173551629643676
12923,13375,1.0
12923,10018,11.396057645963795
12923,10526,10.249000771134847
11441,10526,14.552137502179976
11577,10035,14.547859349066158
10023,10810,1.0
10023,10115,4.57495710997814
10023,10570,6.708203932499368
10023,10347,3.244428422615251
10023,10526,6.8599434057003545
10023,10545,5.940885257860046
10023,11396,1.0
10023,12041,4.714045207910317
10023,11276,2.2941573387056176
10023,12601,1.0
13324,10545,1.0
13324,12530,1.0
10814,13375,1.0
13286,10347,1.0
13286,12530,1.0
12497,10019,1.0
12497,12416,1.0
11317,11523,7.972410051791008
11317,10115,8.804509063256239
11317,10526,9.901475429766744
11317,10545,5.716619504750295
11317,11208,3.112864031823452
11317,10019,1.0
10116,11920,25.38307348149819
12195,12524,8.703882797784892
12676,10115,13.472519876849482
11689,10115,5.615452524559125
11689,10115,5.615452524559125
10078,10545,14.0028008402801
10078,10109,9.938079899999066
11952,11208,8.626621856275072
10553,10545,18.172434016970186
10553,10526,17.705013195704257
10553,11208,14.843120879858803
10553,10527,9.567297464698797
10553,12093,12.166606584807191
10553,12668,17.48149640244195
10446,12416,1.0
11105,10115,9.43536765530086
11105,13216,1.0
11105,11689,8.136806936301493
11105,13059,1.0
11105,10448,13.819269959814164
11105,10347,10.036938356837076
10846,10526,1.0
12819,10115,7.397267214553091
12819,10115,7.397267214553091
12819,11728,1.0
10254,10545,7.800764512385157
10254,12524,7.580980435789034
12936,10109,5.270462766947299
12936,10526,12.862393885688162
12317,10415,10.890171046725802
12317,10545,4.802921064280741
12317,10115,5.547950410914818
11686,10115,6.603381797442179
11686,10347,7.024393586862705
11686,10898,13.176156917368248
11686,10526,2.475368857441686
11686,11599,1.0
11686,10019,1.0
11686,13216,1.0
11686,11633,8.333333333333332
10831,10457,1.0
12468,10526,11.65103456070926
12468,10035,18.156825980064074
10722,11176,11.25087900926024
10722,10415,15.875015875023813
10722,10115,10.78327732034384
10722,10035,9.44911182523068
10722,10018,10.11299793694863
10722,10545,10.502100630210073
10722,10347,17.20618004029213
10722,11091,8.333333333333332
10722,10019,1.0
10722,12076,15.309310892394864
10722,11401,1.0
10722,12097,14.142135623730951
10722,11398,15.309310892394864
10722,11771,1.0
10722,10807,9.231861823449956
13248,10109,1.0
13248,10018,1.0
12028,11711,1.0
12028,13059,1.0
12028,10019,1.0
12028,10115,4.529882541668521
12028,11208,14.947849761564372
11839,10115,13.585652432320373
11014,10115,5.810201339876483
11014,11126,9.433332612731565
11014,11144,1.0
11014,12629,8.980265101338745
11014,13280,1.0
11014,12713,4.490132550669372
11014,11689,11.691309338623892
11014,10583,11.359236684941296
11014,13388,4.637388957601683
12097,10115,10.674899923282327
12097,10019,1.0
12097,10526,12.004900959975618
12097,10650,13.063945294843615
12097,11728,1.0
11778,10574,7.409948978045726
11778,10115,7.74693511983531
11778,11640,1.0
11115,10415,2.3186944788008415
11115,10115,5.906244232186183
11115,10545,10.226199851298274
11115,10526,2.214037213850238
11115,12530,4.564354645876384
11115,12327,1.0
11115,10115,5.906244232186183
10112,12642,3.8291979053374177
12249,11689,4.169381992250832
12249,10415,8.13451834782084
12249,10545,11.211213233271874
12249,13315,5.661385170722978
11380,11208,1.0
10398,10115,14.159136794714975
10398,10018,14.16428463593022
10246,10115,11.43739277494535
10246,12429,11.180339887498949
10246,10115,11.43739277494535
13410,11208,1.0
13410,13132,1.0
12315,10545,1.0
12315,10019,1.0
12315,10109,1.0
12315,11208,1.0
12315,12416,1.0
12234,10109,1.0
12234,10526,1.0
12062,11208,10.78327732034384
12062,12524,3.6084391824351614
12062,10545,4.950737714883372
12062,10347,6.0833032924035955
12062,10115,7.624928516630233
11451,11184,1.0
10569,10035,10.774332252590902
10569,10115,15.80864398279626
10569,11825,19.74805195685172
10569,10347,15.415176003458289
10569,10869,19.249960731456962
10569,10301,21.99221819330146
10569,10019,1.0
10569,12493,1.0
10569,13375,1.0
10569,11276,7.92740035289418
10247,10115,5.615452524559125
10600,10545,1.0
10600,11208,1.0
10600,11583,1.0
10392,10526,1.0
12492,13375,1.0
12492,10019,1.0
10869,10828,10.72112534837795
10869,10415,16.67593364912675
10869,10019,1.0
10869,10527,5.808023194967748
10869,11728,1.0
10869,12861,11.605958636065743
10566,13007,1.0
10566,10134,7.147416898918632
10566,10018,22.019275302527213
10566,10019,1.0
10566,12055,12.84457725980754
10566,10883,7.147416898918632
10566,12559,15.452877499092176
10566,12536,8.71627267280818
10566,11583,8.71627267280818
10566,11399,12.42259987499883
10566,11958,11.009637651263606
10566,10545,15.244318679334118
10566,13162,1.0
10566,11701,9.924855569590227
10566,11276,13.245323570650438
10566,13163,1.0
10566,10347,15.609763526361567
10566,13217,9.622504486493764
10566,11295,10.886621079036345
10566,13011,1.0
10566,10115,11.739345417674985
10566,10650,9.428090415820634
10566,11293,11.43323900950059
10566,12416,1.0
11826,13011,1.0
11826,10003,17.103722209882733
11826,10115,13.173869985663552
11826,11126,4.812490182864241
11826,10365,6.926356448094152
11826,12390,9.975093361076329
11826,10018,13.17865961315707
11826,10347,12.612416730102236
11826,10095,16.296743401013895
11826,12530,9.162708326722893
11826,11689,12.72408553270379
11826,11728,1.0
11826,11771,1.0
12928,10545,14.462030521243745
12928,10526,18.786728732554486
10032,11208,2.5416428388767445
12396,10019,1.0
10826,10115,8.352690695845569
13373,10545,1.0
11161,11276,8.456376143646729
11161,10115,12.366578136365417
11161,10115,12.366578136365417
10386,10115,10.988691536373848
10386,10347,18.18335167131459
13395,10019,1.0
10934,11801,12.838814775327387
10934,10018,1.0
10934,11689,3.479445003196105
10599,12894,2.4514516892273006
10599,10115,5.981486045545791
10599,12524,14.153462926807444
10599,11208,10.573873360945338
10599,10448,11.14989346676121
10599,12448,19.026059766179763
13344,10545,1.0
12768,11368,3.863337046431279
12768,10115,6.819943394704735
12768,10347,14.509525002200233
12768,10115,6.819943394704735
12535,10545,11.679143249475676
13222,10115,1.0
13222,12493,1.0
13222,11858,1.0
13222,12530,1.0
10974,11715,1.0
10974,11276,1.0
10974,10526,11.803342130469506
10974,10115,10.495671428119794
10974,12762,1.0
10974,10035,8.175191193132877
10974,11801,12.988108336653278
10974,10978,7.509392614826384
10974,10018,13.124359177794215
10974,12732,1.0
10974,10545,11.357771260606366
10974,10347,11.164843913471802
10974,10095,11.803342130469506
10974,10019,1.0
10974,12365,13.9135695210793
10974,13038,1.0
10974,10881,15.174424466672098
10977,12536,6.86701603499473
10977,10115,11.560886781772739
10977,12055,17.347634964786216
10977,13216,1.0
10977,10225,15.987366458156657
10977,10975,12.894035738878188
10437,10115,9.246584018191365
10437,10115,9.246584018191365
10437,11155,1.0
10752,10781,12.935233335271093
10752,10115,13.589647625005567
10752,10347,14.456082739572802
10752,12294,9.115046960387156
10752,10527,10.323001737691675
10752,10115,13.589647625005567
12876,10115,1.0
12876,10115,1.0
10060,10115,10.569725930559883
10060,10115,10.569725930559883
12040,10545,9.208185110322617
12040,10018,4.433510985214727
12040,11339,9.119215051751064
12040,10115,8.863799356486773
10417,11858,18.27434711619518
10417,10415,19.957162814315648
10417,12416,1.0
10417,10545,16.00320096032011
10417,13315,5.050762722761053
10417,10019,1.0
10417,13038,1.0
10417,13375,1.0
12498,11401,1.0
11344,11719,5.063696835418333
13229,10003,1.0
13229,10115,1.0
13229,10161,1.0
13229,12865,1.0
13229,10018,1.0
13229,10545,1.0
13229,10898,1.0
13229,10448,1.0
13229,10527,1.0
13229,12041,1.0
13229,12383,1.0
13229,10998,1.0
13229,12601,1.0
11498,11208,1.0
13010,11715,1.0
13010,10035,1.0
13010,10115,1.0
13010,10161,1.0
13010,12865,1.0
13010,10018,1.0
13010,10095,1.0
13010,10898,1.0
13010,10545,1.0
13010,11208,1.0
13010,10019,1.0
13010,11293,1.0
13010,12327,1.0
13010,12524,1.0
13010,10998,1.0
13010,13375,1.0
13010,12671,1.0
13233,10115,3.8124642583151167
13233,11128,13.927150363278889
13233,10347,8.111071056538128
13233,11237,1.0
13233,13026,9.128709291752768
13233,10347,8.111071056538128
13233,11728,1.0
10234,10347,1.0
12912,11208,6.819943394704735
12912,10115,9.644856443408242
12912,10018,10.05037815259212
12296,10115,10.636559227784126
10378,12805,1.0
10378,10545,14.452202432768344
10378,10019,1.0
10378,11184,1.0
10064,10545,14.611900125320155
10064,10115,11.252332517309616
11655,10347,10.471347707292388
11655,12112,17.568209223157663
10107,11565,5.407380704358752
10107,10115,2.2011272658140597
10107,10673,4.8795003647426665
10127,10019,1.0
10127,11184,1.0
10127,13375,1.0
10127,11208,4.150485375764602
10127,12076,11.11111111111111
10135,11208,8.897681066002582
11423,11689,1.0
11423,10115,1.0
11423,10347,1.0
13261,11091,1.0
10598,10574,15.915175351980759
10598,10115,8.319479070496522
10598,10018,12.483755678647185
10598,12732,1.0
10598,11719,12.35415527768502
10598,12530,3.857583749052298
10598,12167,8.90870806374748
10598,10527,11.375393879832252
10598,13258,1.0
10598,12416,1.0
10598,12327,1.0
10598,11276,5.006261743217589
12369,10115,11.43739277494535
12369,10019,1.0
10338,12530,1.0
10975,10019,1.0
12066,11624,1.0
12066,10115,13.490812512398637
12066,12424,13.348767498451918
12066,12184,16.287758693937093
12066,12530,10.425720702853738
12066,10448,12.573892269238629
12066,10019,1.0
12066,12066,100.0
12066,11276,1.0
10075,11208,2.69581933008596
10075,10115,7.624928516630233
10075,11523,6.904309634237425
10075,13315,6.25
12047,10545,1.0
10770,10415,13.963981453914123
10770,10944,8.776911980822987
10770,10018,13.17865961315707
10770,12691,1.0
10770,10301,10.99610909665073
10770,12700,1.0
10770,12994,1.0
10770,12566,6.842857592356094
10770,12536,9.781383788084238
10770,12687,6.380091150886702
10770,11557,14.25619596986797
10770,12341,8.553571990445118
10770,13303,1.0
10770,10347,12.612416730102236
10770,11091,6.108472217815261
10770,11052,7.4522662410660985
10770,12671,1.0
10770,12601,1.0
10770,10115,7.90432199139813
10770,13132,1.0
10770,11335,7.813983916059349
10770,11633,4.9875466805381645
10041,10115,15.145045777284718
10041,10035,14.745798506793625
10041,10545,14.750134868747914
10041,13315,8.27605888602368
10041,11208,3.5697215234995703
10041,10019,1.0
10041,12055,9.469095041060555
12949,10019,1.0
12949,10115,1.0
11067,10415,10.040241611281235
11067,13059,1.0
11067,10019,1.0
11067,13375,1.0
11067,10115,11.934900940733288
11957,10115,1.0
11957,11583,9.078412990032037
11957,10545,7.938841860374447
11957,10527,2.7863910628767643
11957,11276,3.065696697424829
11957,10115,1.0
11997,12587,1.0
11997,10095,7.397267214553091
11997,10115,11.511040623967054
11997,10018,14.394032120171637
11997,10807,11.262765836674166
11191,10115,1.540468188620549
11191,10019,1.0
11191,11728,1.0
11191,12327,1.0
12353,10415,9.240616554505463
12353,10115,11.768980071733683
12353,11184,1.0
12353,11208,22.19180164365927
12353,12881,7.585826061362604
12353,11728,1.0
10373,10019,1.0
10905,12327,1.0
10905,13375,1.0
10905,12524,10.127393670836666
10905,10526,7.520710469952335
11303,10570,15.22773975253762
11303,10115,7.788924235620123
11303,11098,6.810052246069989
11303,10115,7.788924235620123
12898,10115,7.624928516630233
12898,12994,1.0
13203,10115,1.0
13203,10035,1.0
13203,12234,1.0
13203,10787,1.0
13203,10018,1.0
13203,12294,1.0
13203,11020,1.0
13203,10280,1.0
13203,10527,1.0
13203,10347,1.0
13203,12912,1.0
13203,11276,1.0
13203,10998,1.0
13203,13375,1.0
11390,10109,11.451966686277364
11390,10545,8.964374649555989
11390,10019,1.0
12738,10545,1.0
12738,11118,1.0
10985,11536,1.0
10985,10858,1.0
10985,10347,1.0
10985,13059,1.0
10985,10040,1.0
12044,11208,1.0
12044,10109,1.0
12044,10545,1.0
12044,11184,1.0
10465,10115,5.810201339876483
10465,10527,2.6481357066618805
10465,10019,1.0
10465,10035,2.262814111007102
11134,10115,10.18923932424028
11134,10018,12.74117978594064
11134,11689,2.4603391565256145
11134,13107,1.0
10276,10115,1.0
13406,12055,1.0
13406,10018,1.0
13406,10019,1.0
11138,11715,1.0
11138,10115,8.352690695845569
11138,10035,8.132500607904444
11138,12416,1.0
11138,10347,7.404360971988654
11138,10527,5.710402407201607
11138,12566,14.462030521243745
11138,12076,13.176156917368248
11138,11276,2.0942695414584773
11138,10115,8.352690695845569
12769,10526,9.095085938862486
12617,10526,1.0
13277,10018,1.0
13277,11396,1.0
12550,10415,3.6661778755338323
12550,10035,14.547859349066158
12550,10115,6.225728063646904
12550,10673,6.900655593423542
12550,10545,8.084520834544433
12550,10347,6.622661785325219
12550,10526,10.502100630210073
12550,11208,2.2011272658140597
12550,10019,1.0
12550,10764,6.004805767690767
12550,11184,1.0
12550,13269,1.0
12550,11730,5.103103630798287
12550,12383,1.0
12550,13375,1.0
12550,11728,1.0
11954,10764,1.0
11954,10448,6.437393994470235
11954,10115,1.7267062892749268
11954,13375,1.0
11954,11268,1.0
11714,10527,9.82946374365981
11714,10018,15.731330124142314
11714,12416,1.0
